1,0,0.001,63.1779670715332
1,1,0.001,64.93316650390625
1,2,0.001,62.77946853637695
1,3,0.001,64.8255386352539
1,4,0.001,65.570556640625
1,5,0.001,64.28041076660156
1,6,0.001,62.86214065551758
1,7,0.001,63.43829345703125
1,8,0.001,66.16655731201172
1,9,0.001,61.34923553466797
1,10,0.001,65.32658386230469
1,11,0.001,65.79356384277344
1,12,0.001,61.36027908325195
1,13,0.001,63.355247497558594
1,14,0.001,63.016807556152344
1,15,0.001,62.98407745361328
1,16,0.001,62.592838287353516
1,17,0.001,62.22087860107422
1,18,0.001,62.93779373168945
1,19,0.001,65.47844696044922
1,20,0.001,63.73571014404297
1,21,0.001,65.41172790527344
1,22,0.001,65.34541320800781
1,23,0.001,66.01847076416016
1,24,0.001,65.21633911132812
1,25,0.001,65.15103912353516
1,26,0.001,64.05426788330078
1,27,0.001,64.5909652709961
1,28,0.001,64.58475494384766
1,29,0.001,64.06813049316406
1,30,0.001,62.2279052734375
1,31,0.001,64.32611083984375
1,32,0.001,60.975833892822266
1,33,0.001,65.36212921142578
1,34,0.001,65.38697052001953
1,35,0.001,64.01786804199219
1,36,0.001,65.21360778808594
1,37,0.001,64.1810073852539
1,38,0.001,61.83375930786133
1,39,0.001,62.56758499145508
1,40,0.001,64.08673095703125
1,41,0.001,64.6852798461914
1,42,0.001,63.52547073364258
1,43,0.001,61.93000030517578
1,44,0.001,63.443023681640625
1,45,0.001,64.39066314697266
1,46,0.001,62.4732780456543
1,47,0.001,63.979026794433594
1,48,0.001,63.87796401977539
1,49,0.001,61.18864059448242
1,50,0.001,65.02448272705078
1,51,0.001,65.19243621826172
1,52,0.001,62.252281188964844
1,53,0.001,63.67483139038086
1,54,0.001,65.21781921386719
1,55,0.001,63.07740783691406
1,56,0.001,65.81755828857422
1,57,0.001,65.92337799072266
1,58,0.001,61.512882232666016
1,59,0.001,63.10466384887695
1,60,0.001,64.16912841796875
1,61,0.001,64.12104034423828
1,62,0.001,62.47301483154297
1,63,0.001,62.49775695800781
1,64,0.001,64.96724700927734
1,65,0.001,64.52025604248047
1,66,0.001,62.548152923583984
1,67,0.001,61.52047348022461
1,68,0.001,64.28682708740234
1,69,0.001,65.8879623413086
1,70,0.001,64.67288208007812
1,71,0.001,66.11092376708984
1,72,0.001,61.50007247924805
1,73,0.001,61.270660400390625
1,74,0.001,64.19800567626953
1,75,0.001,64.49555206298828
1,76,0.001,62.15956115722656
1,77,0.001,62.19135665893555
1,78,0.001,64.10263061523438
1,79,0.001,63.41986083984375
1,80,0.001,62.13975143432617
1,81,0.001,63.43474578857422
1,82,0.001,63.270660400390625
1,83,0.001,63.181209564208984
1,84,0.001,63.47026443481445
1,85,0.001,61.74610900878906
1,86,0.001,64.1517562866211
1,87,0.001,62.643951416015625
1,88,0.001,62.86174011230469
1,89,0.001,62.2535285949707
1,90,0.001,63.26422882080078
1,91,0.001,62.585506439208984
1,92,0.001,63.51024627685547
1,93,0.001,64.7190933227539
1,94,0.001,61.31958770751953
1,95,0.001,59.720767974853516
1,96,0.001,65.132568359375
1,97,0.001,63.33220672607422
1,98,0.001,62.509315490722656
1,99,0.001,65.09934997558594
1,100,0.001,63.568382263183594
1,101,0.001,61.17087936401367
1,102,0.001,63.01775360107422
1,103,0.001,63.46119689941406
1,104,0.001,63.87357711791992
1,105,0.001,62.445255279541016
1,106,0.001,64.24508666992188
1,107,0.001,63.45255661010742
1,108,0.001,62.21440124511719
1,109,0.001,61.84867477416992
1,110,0.001,58.64535140991211
1,111,0.001,62.09700012207031
1,112,0.001,64.61617279052734
1,113,0.001,62.309471130371094
1,114,0.001,62.262298583984375
1,115,0.001,61.578285217285156
1,116,0.001,62.212345123291016
1,117,0.001,64.13845825195312
1,118,0.001,61.25971984863281
1,119,0.001,60.709407806396484
1,120,0.001,63.095333099365234
1,121,0.001,63.09782791137695
1,122,0.001,60.69967269897461
1,123,0.001,63.219913482666016
1,124,0.001,62.51296615600586
1,125,0.001,63.70808410644531
1,126,0.001,65.39808654785156
1,127,0.001,62.11259841918945
1,128,0.001,60.66157150268555
1,129,0.001,60.99907684326172
1,130,0.001,64.7957763671875
1,131,0.001,62.548973083496094
1,132,0.001,62.698753356933594
1,133,0.001,63.271793365478516
1,134,0.001,67.02837371826172
1,135,0.001,64.1908187866211
1,136,0.001,63.055423736572266
1,137,0.001,63.20457077026367
1,138,0.001,63.15879821777344
1,139,0.001,62.67552947998047
2,0,0.001,63.3394660949707
2,1,0.001,59.832679748535156
2,2,0.001,61.3405647277832
2,3,0.001,62.95038986206055
2,4,0.001,64.95110321044922
2,5,0.001,64.38897705078125
2,6,0.001,63.23439407348633
2,7,0.001,60.97639465332031
2,8,0.001,62.892086029052734
2,9,0.001,65.14926147460938
2,10,0.001,64.0430679321289
